rank,freq,word,풀이,품사
1167,5,북향02,北向,명
1167,5,분05,分,명
1167,5,분과위,分課委,명
1167,5,분류법,分類法,명
1167,5,분묘,墳墓,명
1167,5,분발하다03,奮發-,동
1167,5,분배받다,分配-,동
1167,5,분별없다,分別-,형
1167,5,분사제,噴射劑,명
1167,5,분수껏,分數-,부
1167,5,분주하다05,奔走-,동
1167,5,불09,佛,명
1167,5,불가하다,不可-,형
1167,5,불가항력,不可抗力,명
1167,5,불공정하다,不公正-,형
1167,5,불구덩이,,명
1167,5,불균등,不均等,명
1167,5,불균형적,不均衡的,명
1167,5,불그스레하다,,형
1167,5,불로초,不老草,명
1167,5,불리다06,배를 ～,동
1167,5,불변성,不變性,명
1167,5,불볕,,명
1167,5,불소02,弗素,명
1167,5,불손하다,不遜-,형
1167,5,불식시키다,不息-,동
1167,5,불완전성,不完全性,명
1167,5,불이행,不履行,명
1167,5,불임증,不妊症,명
1167,5,불평불만,不平不滿,명
1167,5,불확정성,不確定性,명
1167,5,붓글씨,,명
1167,5,붕01,,부
1167,5,붕붕,,부
1167,5,뷰티,beauty,명
1167,5,블랙리스트,blacklist,명
1167,5,블록형,block型,명
1167,5,비26,B,명
1167,5,비격식적,非格式的,관
1167,5,비경04,祕境,명
1167,5,비공개적,非公開的,명
1167,5,비녀01,,명
1167,5,비대칭,非對稱,명
1167,5,비데,&프bidet,명
1167,5,비등하다02,沸騰-,동
1167,5,비만자,肥滿者,명
1167,5,비민주적,非民主的,관
1167,5,비상05,飛翔,명
1167,5,비상식량,非常食糧,명
1167,5,비서감,祕書監,명
1167,5,비속어,卑俗語,명
1167,5,비실명,非實名,명
1167,5,비실비실하다,,동
1167,5,비아냥대다,,동
1167,5,비아이에스,BIS,명
1167,5,비안개,,명
1167,5,비영리,非營利,명
1167,5,비유적,比喩的,관
1167,5,비음07,鼻音,명
1167,5,비인간적,非人間的,관
1167,5,비장07,裨將,명
1167,5,비정상적,非正常的,관
1167,5,비치되다,備置-,동
1167,5,비커,beaker,명
1167,5,비탈,,명
1167,5,비트02,beat,명
1167,5,비판되다,批判-,동
1167,5,비평적,批評的,명
1167,5,비품02,備品,명
1167,5,비화폐,非貨幣,명
1167,5,빈속,,명
1167,5,빈털터리,,명
1167,5,빌다02,양식을 ～,동
1167,5,빗발,,명
1167,5,빙글80,,부
1167,5,빙수,氷水,명
1167,5,빛살,,명
1167,5,빨대,,명
1167,5,빵02,,부
1167,5,빵집,,명
1167,5,뺑소니,,명
1167,5,뻘01,‘개흙’의 방언,명
1167,5,뻥긋하다02,,동
1167,5,뻥뻥01,,부
1167,5,뼛조각,,명
1167,5,뽑기,,명
1167,5,삑01,기적 소리,부
1167,5,사23,師,명
1167,5,사감04,舍監,명
1167,5,사경06,死境,명
1167,5,사과06,赦過,명
1167,5,사군02,四郡,명
1167,5,사군자02,四君子,명
1167,5,사글세,-貰,명
1167,5,사기극,詐欺劇,명
1167,5,사도직,使徒職,명
1167,5,사립문,-門,명
1167,5,사마귀02,군살,명
1167,5,사물화,事物化,명
1167,5,사방06,舍房,명
1167,5,사백오십만,,관
1167,5,사범학교,師範學校,명
1167,5,사별01,死別,명
1167,5,사뿐사뿐,,부
1167,5,사상성,思想性,명
1167,5,사색하다02,思索-,동
1167,5,사서02,史書,명
1167,5,사서05,四書,명
1167,5,사설망,社說網,명
1167,5,사세05,社勢,명
1167,5,사시80,司試,명
1167,5,사시미02,sasimi[刺身],명
1167,5,사실적80,事實的,명
1167,5,사심관,事審官,명
1167,5,사십일,,관
1167,5,사양03,斜陽,명
1167,5,사월01,巳月,명
1167,5,사육신,死六臣,명
1167,5,사이하다,,동
1167,5,사인15,sine,명
1167,5,사인하다,sign-,동
1167,5,사장단,社長團,명
1167,5,사장시키다,死藏-,동
1167,5,사정하다02,事情-,동
1167,5,사주단자,四柱單子,명
1167,5,사지10,死地,명
1167,5,사직02,司直,명
1167,5,사진가회,寫眞家會,명
1167,5,사천만,,관
1167,5,사칙01,四則,명
1167,5,사탕수수,沙糖-,명
1167,5,사파리,safari,명
1167,5,사형05,師兄,명
1167,5,사회대,社會大,명
1167,5,사회복지학과,社會福祉學 科,명
1167,5,사회악,社會惡,명
1167,5,삭히다,,동
1167,5,산고02,産苦,명
1167,5,산나물,山-,명
1167,5,산도07,酸度,명
1167,5,산들바람,,명
1167,5,산등성,山-,명
1167,5,산란기01,産卵期,명
1167,5,산모퉁이,山-,명
1167,5,산문집,散文集,명
1167,5,산성화되다,酸性化-,동
1167,5,산아02,産兒,감
1167,5,산악회,山岳會,명
1167,5,산업화하다,産業化-,동
1167,5,산유량,産油量,명
1167,5,산적하다01,山積-,형
1167,5,산죽,山竹,명
1167,5,산짐승,山-,명
1167,5,산호04,珊瑚,명
1167,5,산호초,珊瑚礁,명
1167,5,산화알루미늄 ,酸化aluminium,명
1167,5,살갑다,,형
1167,5,살괭이,,명
1167,5,살냄새,,명
1167,5,살림하다,,동
1167,5,살판쇠,,명
1167,5,삼계02,三界,명
1167,5,삼권80,三權,명
1167,5,삼루타,三壘打,명
1167,5,삼백억,,관
1167,5,삼복01,三伏,명
1167,5,삼부02,三府,명
1167,5,삼사분기,三四分期,명
1167,5,삼신04,三神,명
1167,5,삼억,,관
1167,5,삼원색,三原色,명
1167,5,삼천만,,관
1167,5,삼천오백,,관
1167,5,삼칠일,三七日,명
1167,5,삽날,,명
1167,5,상공인,商工人,명
1167,5,상관물,像觀物,명
1167,5,상권01,上卷,명
1167,5,상권03,商權,명
1167,5,상놈,常-,명
1167,5,상단02,上端,명
1167,5,상대론,相對論,명
1167,5,상대역,相對役,명
1167,5,상보적,相補的,명
1167,5,상사10,上舍,명
1167,5,상속되다,相續-,동
1167,5,상쇄되다,相殺-,동
1167,5,상수리나무,,명
1167,5,상습적,常習的,명
1167,5,상식적,常識的,관
1167,5,상업화,商業化,명
1167,5,상용화하다,常用化-,동
1167,5,상원01,上元,명
1167,5,상위05,常委,명
1167,5,상장사,上場社,명
1167,5,상중02,喪中,명
1167,5,상충02,相沖,명
1167,5,상충하다03,相衝-,동
1167,5,상행선,上行線,명
1167,5,상황적,狀況的,관
1167,5,새다03,새우다,동
1167,5,새순,-筍,명
1167,5,새우잠,,명
1167,5,새장,-欌,명
1167,5,새집02,새의 집,명
1167,5,새털구름,,명
1167,5,색소폰,saxophone,명
1167,5,색출,索出,명
1167,5,샌드백,sandbag,명
1167,5,샌드위치,sandwich,명
1167,5,샌드페이퍼,sandpaper,명
1167,5,샛강,-江,명
1167,5,생80,生,명
1167,5,생명적,生命的,관
1167,5,생일잔치,生日-,명
1167,5,생지옥,生地獄,명
1167,5,생포02,生捕,명
1167,5,생활관01,生活館,명
1167,5,생활면,生活面,명
1167,5,생활자,生活者,명
1167,5,샤머니즘,shamanism,명
1167,5,샤워하다,shower-,동
1167,5,서고01,書庫,명
1167,5,서까래,,명
1167,5,서무과장,庶務課長,명
1167,5,서민층,庶民層,명
1167,5,서법01,書法,명
1167,5,서상법,敍想法,명
1167,5,서술형,敍述形,명
1167,5,서식처,棲息處,명
1167,5,서안02,西岸,명
1167,5,서장관,書狀官,명
1167,5,서정성,抒情性,명
1167,5,서정적,抒情的,관
1167,5,서풍01,西風,명
1167,5,서화전,書畵展,명
1167,5,석권,席卷/席捲,명
1167,5,석비02,石碑,명
1167,5,석쇠01,,명
1167,5,석회석,石灰石,명
1167,5,선13,縇,명
1167,5,선결01,先決,명
1167,5,선곡,選曲,명
1167,5,선도하다03,善導-,동
1167,5,선동적,煽動的,명
1167,5,선망하다02,羨望-,동
1167,5,선물받다,先物-,동
1167,5,선수01,先手,명
1167,5,선약01,仙藥,명
1167,5,선언되다,宣言-,동
1167,5,선적02,船積,명
1167,5,선정성,煽情性,명
1167,5,선진성,先進性,명
1167,5,선창하다01,先唱-,동
1167,5,선천01,先天,명
1167,5,선출직,選出職,명
1167,5,선포01,宣布,명
1167,5,선행03,善行,명
1167,5,선험적,先驗的,관
1167,5,선혈,鮮血,명
1167,5,선호도,選好度,명
1167,5,선회01,旋回,명
1167,5,섣달,,명
1167,5,설계사01,設計士,명
1167,5,설렁탕,-湯,명
1167,5,성가07,聲價,명
1167,5,성공률,成功率,명
1167,5,성과급,成果給,명
1167,5,성과적,成果的,명
1167,5,성급히,性急-,부
1167,5,성기다,,형
1167,5,성립시키다,成立-,동
1167,5,성불하다,成佛-,동
1167,5,성수기,盛需期,명
1167,5,성숙기,成熟期,명
1167,5,성안01,城-,명
1167,5,성육신,成肉身,명
1167,5,성장시키다,成長-,동
1167,5,성줏상,-床,명
1167,5,성취욕,成就慾,명
1167,5,세대론,世代論,명
1167,5,세련미,洗練味,명
1167,5,세로줄,,명
1167,5,세면01,洗面,명
1167,5,세무사,稅務士,명
1167,5,세분03,細分,명
1167,5,세세히,細細-,부
1167,5,세습하다,世襲-,동
1167,5,세입02,歲入,명
1167,5,세척하다,洗滌-,동
1167,5,세칙01,細則,명
1167,5,세터02,setter,명
1167,5,세팅,setting,명
1167,5,세포체,細胞體,명
1167,5,섹시,sexy,명
1167,5,셀룰러,cellular,명
1167,5,셔틀콕,shuttlecock,명
1167,5,소09,所,명
1167,5,소급되다,遡及-,동
1167,5,소기업,小企業,명
1167,5,소낙비,,명
1167,5,소뇌02,小腦,명
1167,5,소대장,小隊長,명
1167,5,소독약,消毒藥,명
1167,5,소방관,消防官,명
1167,5,소복05,素服,명
1167,5,소비주의,消費主義,명
1167,5,소비지,消費地,명
1167,5,소생06,蘇生/甦生,명
1167,5,소설집,小說集,명
1167,5,소설화하다,小說化-,동
1167,5,소성하다02,燒成-,동
1167,5,소실03,小室,명
1167,5,소외받다,疏外-,동
1167,5,소원06,素願,명
1167,5,소인배,小人輩,명
1167,5,소작01,小作,명
1167,5,소장17,訴狀,명
1167,5,소책자,小冊子,명
1167,5,소체01,小體,명
1167,5,소출02,所出,명
1167,5,소환장01,召喚狀,명
1167,5,속관02,屬官,명
1167,5,속기록,速記錄,명
1167,5,속달03,速達,명
1167,5,속뜻,,명
1167,5,속명02,屬名,명
1167,5,속성04,速成,명
1167,5,속편02,續編,명
1167,5,손녀딸,孫女-,명
1167,5,손동작,-動作,명
1167,5,손재주,,명
1167,5,솔선수범하다,率先垂範-,동
1167,5,솜이불,,명
1167,5,송림01,松林,명
1167,5,송어,松魚,명
1167,5,송화기,送話器,명
1167,5,쇄신하다01,刷新-,동
1167,5,쇠고랑,,명
1167,5,쇠똥02,,명
1167,5,쇠락하다,衰落-,동
1167,5,쇠퇴되다,衰退-,동
1167,5,수공업자,手工業者,명
1167,5,수군02,水軍,명
1167,5,수군대다,,동
1167,5,수녀회,脩女會,명
1167,5,수더분하다,,형
1167,5,수도사,修道士,명
1167,5,수량02,水量,명
1167,5,수런거리다,,동
1167,5,수령01,守令,명
1167,5,수리공,修理工,명
1167,5,수백04,數百,수
1167,5,수북하다,,형
1167,5,수사과,搜査課,명
1167,5,수사력,搜査力,명
1167,5,수산계,水産界,명
1167,5,수석01,水石,명
1167,5,수선스럽다,,형
1167,5,수세미01,수세미외,명
1167,5,수수12,授受,명
1167,5,수수깡,,명
1167,5,수술대03,手術臺,명
1167,5,수압02,水壓,명
1167,5,수액05,樹液,명
1167,5,수여01,授與,명
1167,5,수요량,需要量,명
1167,5,수입국,輸入國,명
1167,5,수입량,輸入量,명
1167,5,수장되다02,收藏-,동
1167,5,수줍음,,명
1167,5,수집하다01,收集-,동
1167,5,수취03,受取,명
1167,5,수탈하다,收奪-,동
1167,5,수피02,樹皮,명
1167,5,수행시키다,遂行-,동
1167,5,수형03,受刑,명
1167,5,숙달02,熟達,명
1167,5,숙달되다,熟達-,동
1167,5,숙박업,宿泊業,명
1167,5,숙의03,淑儀,명
1167,5,순배,巡杯,명
1167,5,순백,純白/醇白,명
1167,5,순산02,順産,명
1167,5,술래01,,명
1167,5,술래잡기,,명
1167,5,술회하다,述懷-,동
1167,5,숨골01,연수05,명
1167,5,숨막히다,,동
1167,5,숲길,,명
1167,5,쉬엄쉬엄,,부
1167,5,쉰,,수
1167,5,쉰다섯,,관
1167,5,쉼표,-標,명
1167,5,슈트02,suit,명
1167,5,슝슝,,부
1167,5,스리80,three,관
1167,5,스마트,smart,명
1167,5,스물셋,,수
1167,5,스쿼터,sqatter,명
1167,5,스타팅,starting,명
1167,5,스텐01,스테인리스강,명
1167,5,스팀,steam,명
1167,5,스페인어,Spain語,명
1167,5,스프레드시트,spreadsheet ,명
1167,5,슬램,slam,명
1167,5,슬피01,,부
1167,5,승냥이,,명
1167,5,승부처,勝負處,명
1167,5,승승장구하다,乘勝長驅-,동
1167,5,시가04,時價,명
1167,5,시간문제,時間問題,명
1167,5,시계탑,時計塔,명
1167,5,시공되다,施工-,동
1167,5,시공비,施工費,명
1167,5,시꺼멓다,,형
1167,5,시누이,媤-,명
1167,5,시니컬하다,cynical,형
1167,5,시답잖다,實-,형
1167,5,시대착오,時代錯誤,명
1167,5,시대착오적,時代錯誤的,관
1167,5,시렁01,,명
1167,5,시루,,명
1167,5,시름시름,,부
1167,5,시민회,市民會,명
1167,5,시산하다,試算-,동
1167,5,시상11,詩想,명
1167,5,시시콜콜,,부
1167,5,시식하다03,試食-,동
1167,5,시원찮다,,형
1167,5,시원히,,부
1167,5,시인07,是認,명
1167,5,시지80,CG,명
1167,5,시추02,試錐,명
1167,5,시티02,CT,명
1167,5,시판하다,市販-,동
1167,5,시해02,弑害,명
1167,5,시행령안,施行令案,명
1167,5,시험관01,試驗官,명
1167,5,시현하다,示現-,동
1167,5,식도락,食道樂,명
1167,5,식수원,食水原,명
1167,5,식순,式順,명
1167,5,식음,食飮,명
1167,5,식자04,識者,명
1167,5,신08,信,명
1167,5,신경망,神經網,명
1167,5,신경외과,神經外科,명
1167,5,신고식,申告式,명
1167,5,신고제,申告制,명
1167,5,신극02,新劇,명
1167,5,신기다,,동
1167,5,신기업체,新企業體,명
1167,5,신기준,新基準,명
1167,5,신나다,,동
1167,5,신문05,神門,명
1167,5,신문방송학과,新聞放送學 科,명
1167,5,신봉자,信奉者,명
1167,5,신분적,身分的,명
1167,5,신상품,新商品,명
1167,5,신성불가침,神聖不可侵,명
1167,5,신성성,神聖性,명
1167,5,신소설01,新小說,명
1167,5,신용도,信用度,명
1167,5,신인사,新人事,명
1167,5,신임하다01,信任-,동
1167,5,신자유주의적,新自由主義 的,관
1167,5,신주머니,,명
1167,5,신중론,愼重論,명
1167,5,신청사,申請事,명
1167,5,신파,新派,명
1167,5,신품종,新品種,명
1167,5,신행02,新行,명
1167,5,실각하다02,失脚-,동
1167,5,실감되다,實感-,동
1167,5,실내화02,室內靴,명
1167,5,실랑이하다,,동
1167,5,실명04,失明,명
1167,5,실무적,實務的,명
1167,5,실뭉치,,명
1167,5,실사하다01,實査-,동
1167,5,실어증,失語症,명
1167,5,실용화하다,實用化-,동
1167,5,실재성,實在性,명
1167,5,실존적,實存的,관
1167,5,실천력,實踐力,명
1167,5,실험법,實驗法,명
1167,5,실험성,實驗性,명
1167,5,실험주의,實驗主義,명
1167,5,심고02,心告,명
1167,5,심기다01,,동
1167,5,심방03,心房,명
1167,5,심사80,審査,명
1167,5,심술보,心術-,명
1167,5,심원하다04,深遠-,형
1167,5,심정지,心停止,명
1167,5,심해저,深海底,명
1167,5,십부제,十部制,명
1167,5,십오만,,관
1167,5,십이륙,十二六,명
1167,5,십자수반,十字繡班,명
1167,5,싹둑싹둑,,부
1167,5,싹수,,명
1167,5,싹쓸이하다,,동
1167,5,쌀알,,명
1167,5,쌈01,상추～,명
1167,5,쌓다,,보
1167,5,쓰디쓰다,,형
1167,5,쓰라림,,명
1167,5,아귀01,～가 맞다,명
1167,5,아까워하다,,동
1167,5,아나운서실,announcer室,명
1167,5,아다지오,adagio,명
1167,5,아드레날린,adrenaline,명
1167,5,아등바등,,부
1167,5,아랫동네,,명
1167,5,아령,啞鈴,명
1167,5,아류01,亞流,명
1167,5,아르바이트생,arbeit生,명
1167,5,아르바이트하다,&독Arbeit -,동
1167,5,아르에이치,rH,명
1167,5,아름다움,,명
1167,5,아마05,amateur,명
1167,5,아메바,amoeba,명
1167,5,아멘02,amen,감
1167,5,아무려나,,감
1167,5,아부지80,‘아버지’의 방언,명
1167,5,아스라하다,,형
1167,5,아장아장,,부
1167,5,아재01,,명
1167,5,아치07,arch,명
1167,5,아침상,-床,명
1167,5,아트플라워,art flower,명
1167,5,아파트촌,apartment村,명
1167,5,아호03,雅號,명
1167,5,악어02,鰐魚,명
1167,5,악행,惡行,명
1167,5,악화하다,惡化-,동
1167,5,안경점,眼鏡店,명
1167,5,안내되다,案內-,동
1167,5,안내인,案內人,명
1167,5,안락의자,安樂椅子,명
1167,5,안마당,,명
1167,5,안면02,安眠,명
1167,5,안배01,按排/按配,명
1167,5,안장되다,安葬-,동
1167,5,안전원,安全員,명
1167,5,안치하다01,安置-,동
1167,5,알량하다,,형
1167,5,알레고리,allegory,명
1167,5,알레그로,allegro,명
1167,5,알림판,-板,명
1167,5,알전구,-電球,명
1167,5,알토,alto,명
1167,5,암살당하다,暗殺當-,동
1167,5,암살자,暗殺者,명
1167,5,암송하다,暗誦-,동
1167,5,암술머리,,명
1167,5,암시되다,暗示-,동
1167,5,암시장,暗市場,명
1167,5,앙갚음,,명
1167,5,앙심,怏心,명
1167,5,앞머리,,명
1167,5,앞사람,,명
1167,5,앞소리꾼,,명
1167,5,앞줄,,명
1167,5,앞차,-車,명
1167,5,애걸복걸하다,哀乞伏乞-,동
1167,5,애교스럽다,愛嬌-,형
1167,5,애꾸눈,,명
1167,5,애물단지,-物-,명
1167,5,애완동물,愛玩動物,명
1167,5,애지중지하다,愛之重之-,동
1167,5,애청자,愛聽者,명
1167,5,애통하다01,哀痛-,형
1167,5,야구장,野球場,명
1167,5,야만인,野蠻人,명
1167,5,야호02,耶許,감
1167,5,약04,弱,명
1167,5,약사회,藥師會,명
1167,5,약체02,弱體,명
1167,5,약칭01,略稱,명
1167,5,약탕기,藥湯器,명
1167,5,약혼하다,約婚-,동
1167,5,얄궂다,,형
1167,5,양분하다,兩分-,동
1167,5,양서01,良書,명
1167,5,양성소02,養成所,명
1167,5,양식01,良識,명
1167,5,양어머니,養-,명
1167,5,양옥01,洋屋,명
1167,5,양일02,兩日,명
1167,5,양자택일,兩者擇一,명
1167,5,양치질,,명
1167,5,양호08,養護,명
1167,5,양호실,養護室,명
1167,5,얕보다,,동
1167,5,얘깃거리,,명
1167,5,어가03,漁家,명
1167,5,어간04,語幹,명
1167,5,어깻죽지,,명
1167,5,어떡하다,,형
1167,5,어버이날,,명
1167,5,어불성설,語不成說,명
1167,5,어셈블리,assembly,명
1167,5,어수룩하다,,형
1167,5,어용,御用,명
1167,5,어죽,魚粥,명
1167,5,어쭙잖다,,형
1167,5,어흥,,부
1167,5,억대03,億臺,명
1167,5,억류되다,抑留-,동
1167,5,억압적,抑壓的,관
1167,5,억장,億丈,명
1167,5,억제제,抑制劑,명
1167,5,억지02,抑止,명
1167,5,언감생심,焉敢生心,명
1167,5,언덕지다,,형
